topic,year,size,ps,dem,pdr
25,1947,0.0239568059273,0.0239568059273,0.0,0.0
25,1948,0.0179851616826,0.0179851616826,0.0,0.0
25,1949,0.384589001121,0.384589001121,0.0,0.0
25,1950,0.107618005836,0.107618005836,0.0,0.0
25,1951,0.0916944512336,0.0916944512336,0.0,0.0
25,1952,0.0807812862247,0.0807812862247,0.0,0.0
25,1953,0.0378598822355,0.0378598822355,0.0,0.0
25,1954,0.00601452422562,0.00601452422562,0.0,0.0
25,1955,0.0280748936221,0.0280748936221,0.0,0.0
25,1956,0.0530108345387,0.0530108345387,0.0,0.0
25,1957,0.27665959824,0.27665959824,0.0,0.0
25,1958,0.0341570674571,0.0341570674571,0.0,0.0
25,1959,0.37042865949,0.37042865949,0.0,0.0
25,1960,0.751973532648,0.751973532648,0.0,0.0
25,1961,0.00805950150602,0.00805950150602,0.0,0.0
25,1962,0.0511569866387,0.0511569866387,0.0,0.0
25,1963,0.0217451416141,0.0217451416141,0.0,0.0
25,1964,0.288523432128,0.0379656859695,0.250557746159,0.0
25,1965,0.346391461449,0.023123343011,0.323268118438,0.0
25,1966,0.76414369923,0.522219588027,0.241924111203,0.0
25,1967,0.613118152366,0.156524626031,0.456593526335,0.0
25,1968,0.683819159198,0.347175890125,0.336643269073,0.0
25,1969,0.762546093119,0.296357299655,0.466188793464,0.0
25,1970,0.217173363354,0.179545486457,0.0376278768973,0.0
25,1971,0.215397758914,0.15236193274,0.0630358261736,0.0
25,1972,1.07025881255,1.0420877267,0.0281710858525,0.0
25,1973,0.461360162217,0.318399946198,0.142960216019,0.0
25,1974,0.450603088453,0.0797471868841,0.370855901569,0.0
25,1975,0.923993531479,0.301310068948,0.0966633610494,0.526020101483
25,1976,2.86142522231,0.379597461533,0.333992191971,2.1478355688
25,1977,1.1961636428,0.248203558517,0.100991763244,0.84696832104
25,1978,0.658184470833,0.0391351995086,0.201119695885,0.417929575439
25,1979,2.98725305721,0.369914189979,0.0105891331955,2.60674973404
25,1980,1.84241911344,0.110899882191,0.00334502518042,1.72817420607
25,1981,1.53335388797,0.0196731036719,0.0385761371557,1.47510464714
25,1982,1.88227459085,0.033714849685,0.0340635401789,1.81449620098
25,1983,3.79434697805,0.0625444573608,0.660408707434,3.07139381326
25,1984,2.4661849772,0.0210366683845,0.0206287881609,2.42451952065
25,1985,3.4326705233,0.420690856885,0.22494719995,2.78703246647
25,1986,3.4117614795,0.481693688306,0.097286870871,2.83278092032
25,1987,1.46916935393,0.00188310058577,0.0772708577468,1.3900153956
25,1988,2.84539015182,0.255496596282,0.0409226687365,2.5489708868
25,1989,6.06415054723,0.51583971025,0.319804318871,5.22850651811
25,1990,11.6087623173,0.183085370293,0.112022578945,11.313654368
25,1991,2.13236870165,0.614379479173,0.0284967037201,1.48949251876
25,1992,2.57581929888,0.556968103824,0.0265487513522,1.9923024437
25,1993,2.19413418731,0.359938806425,0.321951515762,1.51224386513
25,1994,2.31368493223,0.0325849823264,0.084808531773,2.19629141813
25,1995,2.07923450965,0.305151700485,0.00511114995804,1.7689716592
25,1996,2.79717213158,0.402608670379,0.342598642643,2.05196481856
25,1997,2.03734243542,0.0589554145224,0.0564830213796,1.92190399952
25,1998,3.62432126533,0.36388989099,0.816573964844,2.44385740949
25,1999,1.15405559106,0.014899322825,0.229723981671,0.90943228656
25,2000,1.50248188436,0.176467219111,0.267852738108,1.05816192714
25,2001,1.98076026965,0.373222373449,0.00595641495823,1.60158148125
25,2002,5.35467512404,0.494887332507,0.553621495147,4.30616629639
25,2003,0.233409360822,0.0326451249738,0.0029514209778,0.197812814871
25,2004,1.30120891317,0.592134096604,0.0306733190522,0.678401497518
25,2005,3.00137367636,0.066701131197,0.481373756775,2.45329878839
25,2006,2.25863101064,0.558735091635,0.140597117308,1.5592988017
25,2007,1.63953036753,0.170548364521,0.307350012965,1.16163199004
25,2008,2.00017730914,0.2364558929,0.0687471522802,1.69497426396
25,2009,1.60001137125,0.115130229918,0.367290468417,1.11759067291
25,2010,1.79047093104,0.0887771312111,0.545481459598,1.15621234023
