topic,year,size,ps,dem,pdr
14,1947,0.000226635270887,0.000226635270887,0.0,0.0
14,1948,0.0691412152353,0.0691412152353,0.0,0.0
14,1949,0.13997070218,0.13997070218,0.0,0.0
14,1950,0.0578404623383,0.0578404623383,0.0,0.0
14,1951,0.238577766061,0.238577766061,0.0,0.0
14,1952,0.112490548298,0.112490548298,0.0,0.0
14,1953,0.278156623861,0.278156623861,0.0,0.0
14,1954,0.0981266544424,0.0981266544424,0.0,0.0
14,1955,0.0157830237436,0.0157830237436,0.0,0.0
14,1956,0.346427616086,0.346427616086,0.0,0.0
14,1957,0.00366646317025,0.00366646317025,0.0,0.0
14,1958,0.00744747179815,0.00744747179815,0.0,0.0
14,1959,0.0594298258511,0.0594298258511,0.0,0.0
14,1960,0.00873073271618,0.00873073271618,0.0,0.0
14,1961,0.127971339592,0.127971339592,0.0,0.0
14,1962,0.336647228183,0.336647228183,0.0,0.0
14,1963,0.0112667193675,0.0112667193675,0.0,0.0
14,1964,0.0414766210901,0.0341275353615,0.00734908572863,0.0
14,1965,0.473426128081,0.215499718856,0.257926409225,0.0
14,1966,0.0994932206786,0.0646715041982,0.0348217164805,0.0
14,1967,0.378873595032,0.105010777078,0.273862817954,0.0
14,1968,0.591490106069,0.104675959521,0.486814146548,0.0
14,1969,0.265101044033,0.261766958853,0.00333408518013,0.0
14,1970,0.192936531657,0.180512862484,0.0124236691731,0.0
14,1971,0.155369466891,0.144748305284,0.0106211616067,0.0
14,1972,0.0283034722609,0.00780483410618,0.0204986381547,0.0
14,1973,0.476962515867,0.446700417089,0.0302620987776,0.0
14,1974,0.0744344072709,0.00351469309312,0.0709197141777,0.0
14,1975,0.816560531575,0.64493330314,0.160795943566,0.0108312848684
14,1976,0.364213966692,0.188877463396,0.112675699447,0.0626608038495
14,1977,1.15740416804,1.13622102949,0.0159899547838,0.00519318376555
14,1978,0.309283596362,0.188524125188,0.026669716982,0.0940897541918
14,1979,0.912377835559,0.786466236656,0.0158164853194,0.110095113584
14,1980,1.02610906131,0.757838683574,0.0015258435711,0.266744534167
14,1981,0.42314550956,0.152958774402,0.0380028648407,0.232183870317
14,1982,1.12465362439,0.881173791269,0.0331005873566,0.21037924576
14,1983,0.96929296892,0.314742667172,0.00547988768831,0.64907041406
14,1984,0.635308896396,0.0658512094375,0.133810925516,0.435646761442
14,1985,0.943263962752,0.167877285593,0.120275241504,0.655111435655
14,1986,1.13692662602,0.638907871759,0.171290759908,0.326727994354
14,1987,0.867243328776,0.0437761054133,0.143670295383,0.67979692798
14,1988,0.560162836616,0.0895811311147,0.00443819856243,0.466143506939
14,1989,2.19238930199,0.587432368223,0.23203570813,1.37292122564
14,1990,0.45476262338,0.0799269343886,0.131897417937,0.242938271054
14,1991,2.58278833838,0.496122546529,0.785353454504,1.30131233735
14,1992,2.78498706856,1.50043542778,0.116008840842,1.16854279994
14,1993,1.90519066175,0.239549624514,0.64897603562,1.01666500162
14,1994,3.31884263774,1.35382500188,0.508825095337,1.45619254053
14,1995,3.09967796479,1.28636952596,0.502778068016,1.31053037082
14,1996,1.61121706996,0.639766997363,0.160602411522,0.81084766107
14,1997,1.42070815583,0.58089236506,0.505133058058,0.334682732714
14,1998,2.50530316847,0.769238796705,0.618514610292,1.11754976147
14,1999,2.01797252073,1.17754973205,0.100239654925,0.740183133755
14,2000,3.44058826664,1.09972133839,0.592524173007,1.74834275524
14,2001,1.8733098502,0.494659172515,0.406748624137,0.97190205355
14,2002,2.37106838515,0.954768036855,0.790017615597,0.626282732703
14,2003,3.5476600299,1.78463326114,0.99262675735,0.770400011409
14,2004,2.50178413029,0.525739830344,1.06780489972,0.908239400223
14,2005,2.21805101956,1.33626717685,0.515118160828,0.366665681881
14,2006,2.58493956455,0.839106688791,0.658774540126,1.08705833564
14,2007,3.51713808106,1.48734965653,0.769521804477,1.26026662006
14,2008,2.42699287063,0.798282432527,0.848727912437,0.779982525664
14,2009,0.919587696325,0.280570973519,0.393687096447,0.245329626359
14,2010,2.11326213922,1.11553788228,0.690352099247,0.307372157691
