topic,year,size,ps,dem,pdr
17,1947,0.0255923744757,0.0255923744757,0.0,0.0
17,1948,0.0222748257905,0.0222748257905,0.0,0.0
17,1949,0.0212442804089,0.0212442804089,0.0,0.0
17,1950,0.0221725434897,0.0221725434897,0.0,0.0
17,1951,0.058213279801,0.058213279801,0.0,0.0
17,1952,0.0151902537336,0.0151902537336,0.0,0.0
17,1953,0.021103124007,0.021103124007,0.0,0.0
17,1954,0.019365833583,0.019365833583,0.0,0.0
17,1955,0.0252846688621,0.0252846688621,0.0,0.0
17,1956,0.00592225988767,0.00592225988767,0.0,0.0
17,1957,0.00778586509652,0.00778586509652,0.0,0.0
17,1958,0.014728895281,0.014728895281,0.0,0.0
17,1959,0.010654093929,0.010654093929,0.0,0.0
17,1960,0.0151419067273,0.0151419067273,0.0,0.0
17,1961,0.0196712657595,0.0196712657595,0.0,0.0
17,1962,0.0030834478549,0.0030834478549,0.0,0.0
17,1963,0.0190043160604,0.0190043160604,0.0,0.0
17,1964,0.0189766394924,0.0117633358544,0.00721330363799,0.0
17,1965,0.0128116335616,0.00647395953232,0.00633767402926,0.0
17,1966,0.0128595324643,0.0050722581882,0.00778727427608,0.0
17,1967,0.0128065891619,0.00353193374956,0.00927465541231,0.0
17,1968,0.00700601137326,0.00250259208877,0.00450341928448,0.0
17,1969,0.00639500141215,0.00495044304673,0.00144455836542,0.0
17,1970,0.0187530331492,0.00777143515379,0.0109815979954,0.0
17,1971,0.0110792666715,0.00330652729386,0.00777273937768,0.0
17,1972,0.0192393227382,0.00532533642948,0.0139139863087,0.0
17,1973,0.0110191490241,0.00949380273934,0.00152534628473,0.0
17,1974,0.00913403196507,0.00371158826324,0.00542244370182,0.0
17,1975,0.0199125774795,0.011176778537,0.00761619455472,0.00111960438775
17,1976,0.0170750221365,0.00373480971119,0.00542713077686,0.00791308164841
17,1977,0.0151951519476,0.00236384472342,0.00920460754966,0.00362669967456
17,1978,0.018794281165,0.00888568861687,0.00182586374032,0.0080827288078
17,1979,0.0149833919884,0.00636381644419,0.00219117093693,0.00642840460724
17,1980,0.0213845825854,0.0075153656564,0.00941688198236,0.0044523349466
17,1981,0.0254056869935,0.00224553636517,0.0121217245629,0.0110384260654
17,1982,0.0399911653162,0.00608490491411,0.00728592097139,0.0266203394307
17,1983,0.0293683341914,0.00503137226408,0.0104500755235,0.0138868864038
17,1984,0.0314256979824,0.00739286518219,0.0115266273531,0.0125062054472
17,1985,0.038714507006,0.00619449773516,0.0208873062721,0.0116327029988
17,1986,0.0279519955458,0.0039809020469,0.00584154665191,0.018129546847
17,1987,0.0330397301229,0.00558383120394,0.013986518338,0.013469380581
17,1988,0.0448172201885,0.00394063028773,0.0293204903831,0.0115560995176
17,1989,0.0413595178045,0.0037641292947,0.0297182670477,0.00787712146206
17,1990,0.0371583521948,0.0106478508215,0.0192579972661,0.00725250410719
17,1991,0.0420504377027,0.020326244637,0.0158171998008,0.00590699326478
17,1992,0.0494033312627,0.0111906688269,0.0229725991051,0.0152400633307
17,1993,0.0469477337872,0.0127034903619,0.030407495293,0.00383674813231
17,1994,0.0361165859668,0.0120751911317,0.0132511227981,0.010790272037
17,1995,0.0810456953501,0.0162522824387,0.0575716885488,0.00722172436264
17,1996,0.0361387880749,0.00219646052207,0.0183538179275,0.0155885096253
17,1997,0.0391392865152,0.0116399735881,0.0162637921887,0.0112355207384
17,1998,0.0825174241725,0.0113301891441,0.060117159057,0.0110700759714
17,1999,0.0536767503326,0.0128898383549,0.0365842641821,0.00420264779568
17,2000,0.0499224372073,0.0143890325966,0.0184697007257,0.017063703885
17,2001,0.0260040225641,0.0062091276608,0.0126266577634,0.00716823713999
17,2002,0.0436053689854,0.0122046573568,0.0244955977915,0.00690511383709
17,2003,0.0437784056336,0.00490193759663,0.0232053699873,0.0156710980496
17,2004,0.0429455912071,0.0057808847735,0.0285548791328,0.00860982730085
17,2005,0.046704198746,0.0146139391182,0.0239522447946,0.00813801483325
17,2006,0.0406644972774,0.00142706773496,0.0307206881151,0.00851674142731
17,2007,0.0546700052622,0.0113521798656,0.0346869593527,0.00863086604388
17,2008,0.0374765732176,0.00711054482642,0.0188758756894,0.0114901527018
17,2009,0.0489039367611,0.0144959414381,0.0244887770581,0.00991921826487
17,2010,0.0512183616346,0.00910550534979,0.0294713977061,0.0126414585788
