topic,year,size,ps,dem,pdr
27,1947,0.00485124211698,0.00485124211698,0.0,0.0
27,1948,0.0049512586494,0.0049512586494,0.0,0.0
27,1949,0.0320963686085,0.0320963686085,0.0,0.0
27,1950,0.00375515676928,0.00375515676928,0.0,0.0
27,1951,0.000251888546029,0.000251888546029,0.0,0.0
27,1952,0.00104017044271,0.00104017044271,0.0,0.0
27,1953,0.0176086888386,0.0176086888386,0.0,0.0
27,1954,0.00662838462183,0.00662838462183,0.0,0.0
27,1955,0.0110445426272,0.0110445426272,0.0,0.0
27,1956,0.000364348329722,0.000364348329722,0.0,0.0
27,1957,0.00180288418478,0.00180288418478,0.0,0.0
27,1958,0.0296246957518,0.0296246957518,0.0,0.0
27,1959,0.0144371703272,0.0144371703272,0.0,0.0
27,1960,0.00357026534308,0.00357026534308,0.0,0.0
27,1961,7.20611473586e-05,7.20611473586e-05,0.0,0.0
27,1962,0.000422719284591,0.000422719284591,0.0,0.0
27,1963,0.00478174196075,0.00478174196075,0.0,0.0
27,1964,0.00367134432729,0.00206659258089,0.0016047517464,0.0
27,1965,0.0032547019027,0.000912427769883,0.00234227413282,0.0
27,1966,0.00997414228515,0.000647153358732,0.00932698892641,0.0
27,1967,0.0190712509793,0.00692438371105,0.0121468672682,0.0
27,1968,0.0104223756029,0.000795678947435,0.00962669665549,0.0
27,1969,0.00114350507454,0.000359280091592,0.000784224982943,0.0
27,1970,0.00994492095137,0.00143929622842,0.00850562472295,0.0
27,1971,0.0174874535905,0.00146918351048,0.01601827008,0.0
27,1972,0.0229457043276,0.00481998928355,0.018125715044,0.0
27,1973,0.00715052194517,0.00176075595616,0.005389765989,0.0
27,1974,0.0122909429769,0.00275796554109,0.00953297743582,0.0
27,1975,0.0263464089937,0.00310982637059,0.0209735489371,0.00226303368603
27,1976,0.0162288130807,0.00370088131051,0.0107020408863,0.0018258908839
27,1977,0.0166021438886,0.000637489165327,0.0123495119075,0.00361514281582
27,1978,0.0102408758482,0.00229757416104,0.00741821570739,0.000525085979825
27,1979,0.0330740623053,0.00710457041364,0.0146662658475,0.0113032260441
27,1980,0.01610229909,0.00212955392153,0.00994074939396,0.00403199577447
27,1981,0.021037143428,0.00156426195105,0.0107819406258,0.00869094085123
27,1982,0.0286686917093,0.00480260841751,0.00414448012815,0.0197216031636
27,1983,0.025139318561,0.00664758367006,0.00996375426818,0.00852798062272
27,1984,0.0200834380102,0.00234899598028,0.01211137411,0.00562306791993
27,1985,0.0239490529956,0.00169824554152,0.016358965695,0.00589184175911
27,1986,0.0221636420606,0.000870010377113,0.00754408039559,0.0137495512879
27,1987,0.0243758067301,0.00369681636409,0.0105590909839,0.0101198993821
27,1988,0.0300636925173,0.00566252896072,0.0216191041044,0.00278205945222
27,1989,0.0270454778586,0.00256194418406,0.0206770479068,0.00380648576772
27,1990,0.0165413759354,0.00388671977557,0.0067280895087,0.00592656665112
27,1991,0.0281351354472,0.00755538949828,0.0155518223255,0.00502792362342
27,1992,0.0276483866151,0.00293225375484,0.0219373082729,0.00277882458736
27,1993,0.0221976417026,0.005520318493,0.0139494183209,0.00272790488868
27,1994,0.015106111392,0.00382781305082,0.00573307827877,0.00554522006241
27,1995,0.0331691763934,0.00242592366861,0.0281451864238,0.00259806630101
27,1996,0.0446371257296,0.00218753916988,0.0210460132781,0.0214035732817
27,1997,0.0338950324497,0.00416519930285,0.0183162298038,0.011413603343
27,1998,0.0321342339185,0.00412931963077,0.0229683410889,0.00503657319878
27,1999,0.0519854323656,0.00451243408315,0.0352001689674,0.012272829315
27,2000,0.041134409581,0.00623204255065,0.0257389017072,0.00916346532322
27,2001,0.0245647519811,0.00288713173337,0.0144464386841,0.00723118156361
27,2002,0.0426377235138,0.00378714281062,0.025842719521,0.0130078611822
27,2003,0.0367170766942,0.00179250878378,0.0313104135586,0.00361415435179
27,2004,0.0441904054795,0.00532026331595,0.0228423936774,0.0160277484861
27,2005,0.033151662725,0.00522240644213,0.0240137141236,0.00391554215919
27,2006,0.0301071815824,0.0014778827341,0.0197653232269,0.00886397562146
27,2007,0.0248962705206,0.00293686493745,0.0191641170707,0.00279528851247
27,2008,0.0375361784018,0.00295200944123,0.0141000751239,0.0204840938367
27,2009,0.0507799649574,0.00881441533545,0.0328836644103,0.00908188521164
27,2010,0.0388074995429,0.00354371499412,0.0237174361238,0.011546348425
