topic,year,size,ps,dem,pdr
15,1947,0.00226043350231,0.00226043350231,0.0,0.0
15,1948,0.00230519720185,0.00230519720185,0.0,0.0
15,1949,0.000178332338465,0.000178332338465,0.0,0.0
15,1950,0.00999333318262,0.00999333318262,0.0,0.0
15,1951,0.000641493458432,0.000641493458432,0.0,0.0
15,1952,0.0186162258814,0.0186162258814,0.0,0.0
15,1953,0.00222879919977,0.00222879919977,0.0,0.0
15,1954,0.000656961123929,0.000656961123929,0.0,0.0
15,1955,0.00156588617947,0.00156588617947,0.0,0.0
15,1956,0.00285506401391,0.00285506401391,0.0,0.0
15,1957,0.0170039132624,0.0170039132624,0.0,0.0
15,1958,0.000829735093409,0.000829735093409,0.0,0.0
15,1959,0.0265753984646,0.0265753984646,0.0,0.0
15,1960,0.0162271191172,0.0162271191172,0.0,0.0
15,1961,0.107601819361,0.107601819361,0.0,0.0
15,1962,0.0850977108635,0.0850977108635,0.0,0.0
15,1963,0.0695304149876,0.0695304149876,0.0,0.0
15,1964,0.0339420665775,0.0100321022728,0.0239099643047,0.0
15,1965,0.0483576712008,0.0273914928492,0.0209661783516,0.0
15,1966,0.0397530722456,0.00936343952263,0.030389632723,0.0
15,1967,0.0398282868713,0.00839273320057,0.0314355536708,0.0
15,1968,0.136973632052,0.00551156677916,0.131462065273,0.0
15,1969,0.0426650028371,0.0273394789696,0.0153255238675,0.0
15,1970,0.0612345074077,0.0372889915726,0.0239455158351,0.0
15,1971,0.0371874698434,0.0124170866706,0.0247703831728,0.0
15,1972,0.0518308913358,0.0255728040715,0.0262580872643,0.0
15,1973,0.0490201232049,0.0319670208343,0.0170531023706,0.0
15,1974,0.0372529492441,0.0240251039848,0.0132278452593,0.0
15,1975,0.0187896215995,0.0056267832369,0.0106336085283,0.00252922983432
15,1976,0.0187608217017,0.00597195281548,0.0105618224486,0.00222704643764
15,1977,0.0206275155821,0.009267096537,0.00672253828431,0.00463788076076
15,1978,0.0234206228138,0.00946138400346,0.00710444007543,0.00685479873495
15,1979,0.0126077331043,0.00509012074388,0.00108172987975,0.00643588248067
15,1980,0.00914747571506,0.0038256873003,9.48468888954e-05,0.00522694152587
15,1981,0.0188153551166,0.00521703252144,0.0127568106133,0.000841511981938
15,1982,0.00883060832972,0.0042800472171,0.00123579877735,0.00331476233526
15,1983,0.0112463193751,0.00401443574511,0.000789378023293,0.00644250560671
15,1984,0.0126804160006,0.00205730266208,0.00504457185027,0.00557854148827
15,1985,0.00737252284895,0.00224214494815,0.00435177179327,0.000778606107537
15,1986,0.0148042091573,0.00127514642912,0.00687127464786,0.00665778808027
15,1987,0.0215920709557,0.00267192200404,0.0154631915712,0.0034569573804
15,1988,0.0205394889822,0.00729774441883,0.00192748721244,0.0113142573509
15,1989,0.0168957688287,0.0013688934575,0.0079637522877,0.00756312308354
15,1990,0.0116671470276,0.00219026552021,0.00850927095231,0.000967610555096
15,1991,0.0169557353458,0.00349379586285,0.00861339567679,0.00484854380619
15,1992,0.0226821886711,0.0043256029606,0.00733861335626,0.0110179723542
15,1993,0.0186905824084,0.0042588210136,0.00406351345757,0.0103682479372
15,1994,0.0303076982553,0.00184220418629,0.00999210694442,0.0184733871246
15,1995,0.0115558144996,0.00142599077925,0.00239691224976,0.00773291147063
15,1996,0.0283993342565,0.00164482823228,0.0168777401388,0.00987676588537
15,1997,0.027323389594,0.00846738420141,0.0129000085984,0.0059559967941
15,1998,0.0119257005703,0.00556026673676,0.00211577864355,0.00424965518998
15,1999,0.0130137837661,0.000927423046635,0.00605131081121,0.00603504990822
15,2000,0.0142907558022,0.00437567559029,0.00115470302749,0.0087603771844
15,2001,0.0214750622859,0.0035324700702,0.0107638869409,0.00717870527477
15,2002,0.0115320596538,0.000918101650394,0.00582777903349,0.00478617896988
15,2003,0.00879710083302,0.00187314768567,0.00612537893507,0.000798574212284
15,2004,0.00563058398241,0.00103440255133,0.00113538887847,0.00346079255261
15,2005,0.00338725601588,0.00247418694874,0.000547545186197,0.000365523880938
15,2006,0.00532412296935,0.00277989552165,0.000350036690662,0.00219419075704
15,2007,0.00821849203165,0.00297424208154,0.00457283685723,0.000671413092885
15,2008,0.0120406487948,0.00331156016972,0.00724880135668,0.00148028726835
15,2009,0.00974332092844,0.00305664303417,0.000218416654726,0.00646826123954
15,2010,0.00561902160819,0.00350877257695,0.000632684880368,0.00147756415087
