topic,year,size,ps,dem,pdr
3,1947,0.251780034984,0.251780034984,0.0,0.0
3,1948,0.349946680774,0.349946680774,0.0,0.0
3,1949,0.228791813651,0.228791813651,0.0,0.0
3,1950,0.210994737655,0.210994737655,0.0,0.0
3,1951,0.386055625545,0.386055625545,0.0,0.0
3,1952,0.15139280473,0.15139280473,0.0,0.0
3,1953,0.273572739615,0.273572739615,0.0,0.0
3,1954,0.137633815746,0.137633815746,0.0,0.0
3,1955,0.20087199781,0.20087199781,0.0,0.0
3,1956,0.291674380225,0.291674380225,0.0,0.0
3,1957,0.262665968186,0.262665968186,0.0,0.0
3,1958,0.261537724001,0.261537724001,0.0,0.0
3,1959,0.244573509151,0.244573509151,0.0,0.0
3,1960,0.288098819609,0.288098819609,0.0,0.0
3,1961,0.129240961021,0.129240961021,0.0,0.0
3,1962,0.166583810901,0.166583810901,0.0,0.0
3,1963,0.244927771316,0.244927771316,0.0,0.0
3,1964,0.166489533273,0.104268378166,0.0622211551062,0.0
3,1965,0.160952901141,0.0511677750797,0.109785126061,0.0
3,1966,0.137615442765,0.0522774728118,0.0853379699534,0.0
3,1967,0.142857634929,0.0393669680008,0.103490666928,0.0
3,1968,0.150298578018,0.0629976333336,0.0873009446845,0.0
3,1969,0.138572117206,0.0560296457764,0.0825424714292,0.0
3,1970,0.119685903569,0.0513576854009,0.0683282181682,0.0
3,1971,0.141580989803,0.0853001585758,0.056280831227,0.0
3,1972,0.1407808935,0.0706437952448,0.070137098255,0.0
3,1973,0.134795431142,0.0719669619053,0.0628284692363,0.0
3,1974,0.137105330142,0.0579311471909,0.0791741829514,0.0
3,1975,0.116990823972,0.0548920571531,0.0520430810144,0.0100556858047
3,1976,0.118535837384,0.0504523723599,0.0547382955382,0.0133451694861
3,1977,0.082880048715,0.037686134185,0.034539159586,0.010654754944
3,1978,0.109350501151,0.0467695778816,0.0416047862793,0.0209761369897
3,1979,0.116085350577,0.0656310229017,0.0365675962895,0.0138867313858
3,1980,0.112118846314,0.0661292045851,0.0204646322637,0.0255250094653
3,1981,0.0803760217778,0.0200578206084,0.0266424307341,0.0336757704353
3,1982,0.0862829543381,0.0371444336747,0.0182866262402,0.0308518944232
3,1983,0.10022746167,0.0340356822553,0.0410240165404,0.0251677628742
3,1984,0.0874752498855,0.0292677962319,0.0336399250705,0.0245675285831
3,1985,0.0624582924283,0.0299198479178,0.0182570150544,0.014281429456
3,1986,0.0859611354072,0.0362495341022,0.0310858157528,0.0186257855522
3,1987,0.0466630468957,0.0136506787987,0.0179030145761,0.0151093535208
3,1988,0.0568615585894,0.027845139927,0.0149690762624,0.0140473424
3,1989,0.0488944411027,0.0175343495637,0.0176212291913,0.0137388623477
3,1990,0.0433675064121,0.00978387926354,0.0182811602786,0.0153024668699
3,1991,0.0805475667148,0.037623489286,0.0265271243232,0.0163969531056
3,1992,0.0603713644518,0.0390046373281,0.0143805328216,0.00698619430214
3,1993,0.0374408827473,0.0119220701226,0.00981947059702,0.0156993420276
3,1994,0.0616778560941,0.0332407663823,0.0161186917141,0.0123183979977
3,1995,0.0416578553135,0.0201328917581,0.00880912298742,0.012715840568
3,1996,0.0314222134225,0.0118987571299,0.00651573427415,0.0130077220184
3,1997,0.0305603949941,0.0197287326277,0.00666208395432,0.00416957841204
3,1998,0.061577399986,0.0144085592155,0.0199137627982,0.0272550779723
3,1999,0.0411963970043,0.0154685895046,0.00528902771531,0.0204387797843
3,2000,0.0308192578829,0.00801985162718,0.00891376143384,0.0138856448219
3,2001,0.0471961443472,0.00963576787049,0.00466780218726,0.0328925742895
3,2002,0.0475802666377,0.0287656509924,0.00378451360582,0.0150301020395
3,2003,0.0465141776121,0.0150896140024,0.0106917425437,0.0207328210661
3,2004,0.042047183394,0.0237256619705,0.00484519989608,0.0134763215275
3,2005,0.0345091323077,0.0142019967648,0.00399726340649,0.0163098721364
3,2006,0.0224626974574,0.00623708381463,0.0090856486846,0.00713996495813
3,2007,0.0213970043395,0.00711046843749,0.00668406762401,0.007602468278
3,2008,0.0352635017561,0.0122092686164,0.00783714905113,0.0152170840886
3,2009,0.0234236068716,0.00309986451106,0.00752418275325,0.0127995596072
3,2010,0.0113600633345,0.00185948232094,0.000949357867902,0.00855122314566
